ID,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
W4709,21.0,22,5.0,7.0,clear,1022.69,9,Autumn,8.0,inland,Sunny
W11115,10.0,63,8.0,19.0,partly cloudy,1007.31,4,Summer,5.5,mountain,Cloudy
W6147,35.0,58,14.0,88.0,partly cloudy,998.62,0,Autumn,11.5,mountain,Cloudy
W1513,27.0,58,14.5,13.0,partly cloudy,1016.87,4,Summer,7.5,mountain,Cloudy
W6501,-7.0,99,21.5,88.0,overcast,990.26,14,Winter,1.5,inland,Snowy
W12514,27.0,37,8.5,14.0,clear,1021.89,9,Autumn,5.5,mountain,Sunny
W10762,44.0,48,7.0,14.0,clear,1012.85,10,Winter,5.5,inland,Sunny
W1426,14.0,76,4.0,47.0,overcast,1017.23,1,Summer,7.5,mountain,Cloudy
W1538,11.0,53,5.5,13.0,overcast,1016.57,3,Autumn,6.5,inland,Cloudy
W288,34.0,24,4.0,13.0,clear,1020.55,11,Summer,8.0,coastal,Sunny
W11243,31.0,56,1.5,15.0,partly cloudy,1007.09,2,Spring,7.5,inland,Cloudy
W9683,24.0,46,5.0,19.0,clear,1019.24,10,Summer,6.0,mountain,Sunny
W6164,3.0,99,1.5,56.0,overcast,998.52,0,Winter,2.5,inland,Snowy
W7900,16.0,64,12.0,16.0,overcast,1008.27,2,Spring,6.5,coastal,Cloudy
W1182,1.0,73,7.0,98.0,overcast,989.18,0,Winter,2.5,mountain,Snowy
W857,35.0,55,9.0,9.0,partly cloudy,1012.58,9,Summer,8.0,inland,Sunny
W5939,32.0,74,12.0,82.0,partly cloudy,1009.15,1,Summer,9.0,inland,Cloudy
W11172,40.0,56,9.0,16.0,clear,1015.88,5,Winter,9.0,coastal,Sunny
W1340,36.0,22,1.0,12.0,clear,1023.33,8,Autumn,8.0,inland,Sunny
W4104,36.0,21,5.0,19.0,clear,1013.47,9,Winter,6.5,mountain,Sunny
W5509,-2.0,38,11.0,18.0,overcast,976.02,5,Spring,16.0,mountain,Snowy
W5814,-9.0,37,12.0,75.0,cloudy,1148.35,4,Winter,6.5,inland,Sunny
W3447,41.0,22,0.5,10.0,clear,1016.47,5,Winter,7.5,coastal,Sunny
W9519,31.0,55,6.0,18.0,partly cloudy,1014.18,3,Spring,6.5,inland,Cloudy
W11464,25.0,73,11.5,45.0,overcast,1019.81,4,Summer,6.5,coastal,Cloudy
W1215,40.0,33,10.0,0.0,partly cloudy,1012.92,9,Spring,9.0,coastal,Sunny
W804,41.0,69,10.0,27.0,cloudy,921.64,3,Autumn,1.5,mountain,Rainy
W2678,-19.0,75,1.0,72.0,overcast,988.25,10,Winter,2.0,inland,Snowy
W2387,28.0,66,18.5,94.0,partly cloudy,1004.71,2,Autumn,1.5,mountain,Rainy
W4597,33.0,43,1.0,16.0,clear,1024.67,7,Spring,5.0,inland,Sunny
W871,16.0,52,4.0,29.0,overcast,1009.5,4,Autumn,6.0,inland,Cloudy
W6554,-20.0,52,3.5,87.0,partly cloudy,922.51,14,Autumn,16.0,mountain,Snowy
W7398,37.0,64,12.0,71.0,partly cloudy,1197.04,1,Winter,1.0,mountain,Rainy
W9181,30.0,39,9.5,13.0,clear,1029.82,9,Winter,8.5,coastal,Sunny
W9729,29.0,93,20.0,94.0,overcast,1001.26,3,Spring,3.5,inland,Rainy
W7584,41.0,61,0.0,9.0,clear,1025.18,8,Spring,5.5,mountain,Sunny
W7409,36.0,59,3.5,66.0,overcast,1194.14,4,Spring,5.5,mountain,Cloudy
W2438,26.0,72,2.5,29.0,partly cloudy,1006.14,2,Autumn,5.0,inland,Cloudy
W4556,15.0,88,10.0,74.0,overcast,1013.37,3,Summer,4.5,mountain,Rainy
W1890,21.0,58,0.5,12.0,partly cloudy,1012.28,4,Summer,6.5,mountain,Cloudy
W4820,-1.0,79,4.0,98.0,overcast,1081.43,13,Spring,6.0,coastal,Rainy
W9634,-4.0,75,10.5,63.0,overcast,991.06,0,Winter,3.0,inland,Snowy
W8622,10.0,70,7.5,43.0,overcast,1011.48,2,Autumn,7.0,mountain,Cloudy
W10317,26.0,69,5.5,46.0,partly cloudy,1008.66,2,Summer,9.0,mountain,Cloudy
W198,20.0,42,4.0,13.0,partly cloudy,1028.3,5,Autumn,8.0,mountain,Sunny
W9780,-1.0,92,19.5,69.0,overcast,997.22,0,Winter,3.0,inland,Snowy
W5997,21.0,56,12.5,16.0,overcast,1007.62,3,Summer,6.0,coastal,Cloudy
W11033,0.0,72,7.5,78.0,overcast,995.16,1,Winter,3.0,inland,Snowy
W7991,15.0,55,14.0,11.0,partly cloudy,1009.66,2,Winter,7.5,coastal,Cloudy
W6543,32.0,53,4.5,41.0,overcast,1007.25,4,Spring,8.5,coastal,Cloudy
W374,42.0,39,7.5,17.0,partly cloudy,1029.23,5,Spring,9.5,inland,Sunny
W10216,13.0,61,5.0,10.0,overcast,1012.69,3,Summer,5.5,mountain,Cloudy
W6050,26.0,61,6.0,19.0,clear,1012.34,9,Winter,7.5,mountain,Sunny
W8804,29.0,50,10.5,12.0,partly cloudy,1013.95,2,Spring,7.0,mountain,Cloudy
W6480,11.0,59,1.0,10.0,overcast,1014.57,1,Summer,7.0,coastal,Cloudy
W6064,36.0,25,0.5,7.0,clear,1014.08,11,Autumn,8.5,coastal,Sunny
W2998,34.0,42,2.0,3.0,partly cloudy,1024.53,11,Summer,10.0,coastal,Sunny
W4133,24.0,51,3.5,6.0,clear,1020.71,5,Autumn,7.5,coastal,Sunny
W2684,30.0,79,6.5,70.0,clear,1014.86,5,Summer,2.5,inland,Sunny
W5326,44.0,68,9.5,6.0,clear,1025.44,11,Spring,5.5,coastal,Sunny
W10846,12.0,70,2.0,42.0,partly cloudy,1008.0,1,Spring,7.0,inland,Cloudy
W3065,29.0,81,17.5,85.0,clear,1026.36,0,Winter,5.5,coastal,Sunny
W8773,27.0,38,0.5,6.0,clear,1013.86,11,Spring,7.0,mountain,Sunny
W6666,29.0,27,3.5,3.0,clear,1010.55,6,Winter,5.5,coastal,Sunny
W12943,0.0,89,18.5,75.0,overcast,983.64,1,Winter,2.5,inland,Snowy
W8347,18.0,67,7.0,34.0,overcast,1001.37,4,Summer,8.0,coastal,Cloudy
W2280,33.0,45,1.5,2.0,clear,1010.9,10,Winter,8.5,mountain,Sunny
W91,15.0,81,28.5,71.0,partly cloudy,1008.0,4,Winter,6.0,inland,Cloudy
W6351,32.0,66,4.5,17.0,partly cloudy,1014.48,1,Spring,7.0,coastal,Cloudy
W10496,26.0,67,10.5,35.0,partly cloudy,1011.74,2,Summer,5.0,coastal,Cloudy
W8910,32.0,51,10.0,25.0,overcast,1004.4,1,Autumn,6.5,inland,Cloudy
W8663,14.0,66,6.0,12.0,partly cloudy,1019.58,1,Summer,5.5,mountain,Cloudy
W2571,-9.0,83,14.0,69.0,overcast,997.62,1,Winter,1.5,inland,Snowy
W4575,48.0,74,8.5,69.0,overcast,878.79,3,Summer,4.5,inland,Sunny
W8289,21.0,95,14.5,59.0,partly cloudy,996.91,3,Spring,2.0,coastal,Rainy
W5399,-1.0,55,11.0,51.0,overcast,855.6,2,Summer,19.5,inland,Sunny
W1161,16.0,57,4.5,46.0,overcast,1009.77,4,Spring,5.0,inland,Cloudy
W6629,39.0,64,7.0,14.0,clear,1010.59,10,Summer,9.0,inland,Sunny
W4275,92.0,96,15.0,72.0,partly cloudy,1014.53,14,Spring,2.0,coastal,Sunny
W6783,24.0,68,0.5,26.0,overcast,1013.91,2,Spring,7.0,inland,Cloudy
W11509,1.0,77,14.5,87.0,overcast,997.18,0,Winter,2.0,mountain,Snowy
W4296,68.0,96,33.5,79.0,overcast,1002.97,8,Summer,2.0,inland,Rainy
W11706,30.0,27,6.0,13.0,partly cloudy,1012.74,10,Autumn,9.0,coastal,Sunny
W4388,23.0,67,10.5,36.0,partly cloudy,1006.23,3,Summer,8.5,inland,Cloudy
W5397,23.0,83,10.5,86.0,overcast,992.7,2,Autumn,3.5,coastal,Rainy
W5959,29.0,95,7.0,76.0,partly cloudy,996.05,1,Winter,3.0,inland,Rainy
W6969,28.0,67,7.0,11.0,overcast,1006.94,1,Summer,7.0,mountain,Cloudy
W9137,30.0,95,8.0,51.0,partly cloudy,990.97,3,Autumn,3.0,coastal,Rainy
W4420,30.0,78,19.0,55.0,partly cloudy,996.14,3,Spring,4.5,coastal,Rainy
W3807,15.0,91,30.5,83.0,partly cloudy,1009.66,13,Autumn,1.5,inland,Rainy
W5783,16.0,94,13.0,66.0,overcast,1008.99,1,Spring,2.5,mountain,Rainy
W11558,75.0,78,18.0,109.0,clear,1020.33,10,Winter,2.0,mountain,Sunny
W1072,33.0,71,9.5,29.0,partly cloudy,1016.66,3,Autumn,5.5,inland,Cloudy
W13192,27.0,48,6.5,14.0,clear,1029.37,8,Summer,8.0,inland,Sunny
W7931,23.0,69,11.5,16.0,partly cloudy,1019.63,2,Autumn,6.5,coastal,Cloudy
W11006,41.0,97,32.5,91.0,partly cloudy,1001.73,1,Winter,3.5,coastal,Rainy
W3391,42.0,90,41.0,89.0,overcast,1003.01,6,Spring,4.0,coastal,Rainy
W3034,14.0,62,15.0,28.0,overcast,1000.67,2,Spring,8.5,mountain,Cloudy
W9884,23.0,23,3.0,10.0,partly cloudy,1013.49,11,Spring,6.0,coastal,Sunny
W5223,-1.0,92,16.0,83.0,partly cloudy,993.62,0,Winter,3.5,inland,Snowy
W10159,30.0,107,18.5,82.0,partly cloudy,992.16,11,Summer,0.5,inland,Rainy
W5525,13.0,61,12.5,33.0,partly cloudy,1004.63,4,Autumn,7.0,mountain,Cloudy
W12425,31.0,27,10.0,1.0,clear,1027.32,5,Spring,7.5,inland,Sunny
W8240,21.0,23,12.5,19.0,overcast,1143.32,9,Winter,15.0,inland,Cloudy
W5518,27.0,27,0.5,11.0,clear,1013.39,10,Spring,8.0,mountain,Sunny
W737,15.0,63,10.0,83.0,overcast,1016.68,0,Summer,2.5,coastal,Rainy
W12137,4.0,91,11.0,89.0,overcast,986.01,0,Winter,2.5,inland,Snowy
W7589,25.0,59,0.5,28.0,partly cloudy,1016.78,1,Spring,7.5,inland,Cloudy
W7592,22.0,77,16.0,84.0,partly cloudy,1010.79,3,Winter,2.0,coastal,Rainy
W12759,32.0,51,8.0,11.0,clear,1010.91,11,Autumn,6.0,coastal,Sunny
W12578,-3.0,84,21.0,89.0,partly cloudy,986.73,9,Winter,2.5,inland,Snowy
W1530,15.0,76,5.0,73.0,partly cloudy,1012.14,8,Winter,12.0,coastal,Cloudy
W1829,10.0,85,13.5,66.0,overcast,996.77,1,Summer,2.0,mountain,Rainy
W570,22.0,76,2.5,35.0,overcast,1006.76,4,Summer,7.0,inland,Cloudy
W10192,18.0,79,9.0,30.0,partly cloudy,1003.92,1,Autumn,8.5,mountain,Cloudy
W10167,-10.0,62,1.0,97.0,overcast,984.71,0,Winter,2.0,inland,Snowy
W8536,26.0,89,14.5,84.0,overcast,993.68,2,Winter,3.5,mountain,Rainy
W2900,17.0,93,17.5,72.0,partly cloudy,992.79,2,Spring,4.5,coastal,Rainy
W7603,27.0,69,14.0,41.0,overcast,1012.44,3,Spring,7.0,inland,Cloudy
W11862,28.0,68,4.0,17.0,clear,1015.65,5,Autumn,8.5,mountain,Sunny
W4797,-4.0,76,16.5,78.0,partly cloudy,986.97,0,Winter,2.5,inland,Snowy
W114,18.0,60,12.5,42.0,overcast,822.66,2,Summer,17.5,mountain,Rainy
W2610,44.0,76,12.0,84.0,clear,1026.18,9,Autumn,9.5,coastal,Sunny
W12745,21.0,94,7.5,50.0,overcast,1014.82,3,Autumn,1.5,inland,Rainy
W7781,29.0,71,15.0,12.0,overcast,1017.74,4,Winter,7.5,mountain,Cloudy
W10460,26.0,63,5.5,17.0,partly cloudy,1008.04,4,Summer,6.5,inland,Cloudy
W1633,49.0,28,14.5,64.0,overcast,1135.33,12,Winter,12.0,coastal,Sunny
W7601,34.0,56,0.5,43.0,partly cloudy,1003.99,2,Winter,7.0,inland,Cloudy
W12650,15.0,87,11.5,59.0,overcast,1012.68,3,Summer,1.5,coastal,Rainy
W7127,21.0,78,13.5,33.0,overcast,1007.55,1,Summer,5.5,coastal,Cloudy
W7654,25.0,45,2.5,3.0,clear,1014.21,9,Summer,6.0,inland,Sunny
W2175,33.0,68,10.5,10.0,partly cloudy,1016.84,1,Winter,7.5,coastal,Cloudy
W8712,-2.0,95,11.0,56.0,partly cloudy,990.33,0,Winter,1.0,inland,Snowy
W11580,24.0,22,7.0,19.0,partly cloudy,1012.06,9,Spring,5.0,coastal,Sunny
W5911,22.0,60,0.5,19.0,clear,1029.88,9,Winter,7.5,coastal,Sunny
W1568,23.0,70,14.5,64.0,overcast,1014.51,3,Summer,3.5,mountain,Rainy
W10402,30.0,22,6.0,10.0,clear,1020.21,10,Autumn,5.0,coastal,Sunny
W2162,29.0,92,12.5,82.0,overcast,1010.49,2,Summer,1.5,inland,Rainy
W793,11.0,50,1.5,14.0,overcast,1015.95,3,Winter,6.5,mountain,Cloudy
W12035,30.0,95,16.5,64.0,overcast,993.57,0,Summer,2.5,inland,Rainy
W2270,32.0,41,6.0,5.0,clear,1022.04,8,Winter,10.0,inland,Sunny
W8120,32.0,99,12.5,87.0,partly cloudy,1016.85,0,Summer,2.0,mountain,Rainy
W11317,-7.0,61,10.5,45.0,cloudy,840.89,0,Summer,12.0,mountain,Sunny
W431,10.0,44,7.5,28.0,partly cloudy,933.43,13,Spring,3.5,mountain,Sunny
W10256,36.0,57,0.5,3.0,partly cloudy,1020.53,9,Autumn,8.5,inland,Sunny
W6580,21.0,68,5.5,15.0,clear,1020.71,10,Winter,9.0,coastal,Sunny
W2239,3.0,92,3.5,70.0,overcast,991.08,1,Winter,4.0,inland,Snowy
W722,43.0,30,5.5,7.0,clear,1028.14,5,Summer,5.5,inland,Sunny
W445,32.0,66,1.5,33.0,partly cloudy,1010.87,1,Spring,8.5,mountain,Cloudy
W972,36.0,57,4.5,11.0,partly cloudy,1015.75,7,Spring,6.0,mountain,Sunny
W3201,33.0,76,1.0,12.0,partly cloudy,1012.44,2,Winter,8.0,inland,Cloudy
W5530,2.0,104,8.0,72.0,partly cloudy,986.33,14,Winter,2.0,inland,Snowy
W6442,-13.0,77,9.5,46.0,cloudy,912.8,6,Spring,15.0,inland,Sunny
W4353,22.0,53,5.0,19.0,overcast,1014.57,1,Spring,6.0,coastal,Cloudy
W1165,12.0,96,5.5,84.0,overcast,1010.32,3,Autumn,4.5,coastal,Rainy
W154,13.0,62,14.0,13.0,overcast,1003.74,1,Autumn,9.0,inland,Cloudy
W2161,36.0,54,4.5,3.0,clear,1018.81,7,Autumn,7.5,coastal,Sunny
W5053,26.0,20,2.5,19.0,clear,1022.55,5,Winter,7.5,mountain,Sunny
W2993,24.0,52,7.0,6.0,clear,1025.06,7,Summer,6.0,coastal,Sunny
W6455,39.0,51,2.5,15.0,clear,1021.17,10,Summer,5.5,coastal,Sunny
W2784,12.0,73,1.5,24.0,overcast,1002.85,4,Summer,7.5,coastal,Cloudy
W12983,26.0,92,12.5,61.0,overcast,1018.18,3,Summer,4.0,coastal,Rainy
W565,24.0,94,5.5,58.0,overcast,999.28,2,Winter,1.5,coastal,Rainy
W1017,32.0,61,13.5,10.0,partly cloudy,1005.59,3,Spring,7.0,coastal,Cloudy
W6638,31.0,26,0.5,19.0,partly cloudy,1017.12,6,Spring,5.0,coastal,Sunny
W6118,17.0,66,14.5,14.0,overcast,1003.45,4,Winter,5.5,inland,Cloudy
W1711,12.0,76,11.5,89.0,overcast,1013.18,1,Winter,2.5,coastal,Rainy
W5079,22.0,26,7.0,17.0,partly cloudy,1014.24,9,Winter,8.0,mountain,Sunny
W5017,10.0,100,27.5,89.0,partly cloudy,1017.92,7,Autumn,7.0,mountain,Cloudy
W7824,-2.0,95,1.5,69.0,partly cloudy,995.9,1,Winter,5.0,mountain,Snowy
W790,10.0,70,12.0,30.0,overcast,1013.4,3,Winter,6.0,inland,Cloudy
W5601,30.0,61,7.5,6.0,partly cloudy,1019.19,10,Spring,9.5,inland,Sunny
W3204,22.0,58,9.0,11.0,partly cloudy,1015.82,3,Autumn,6.0,coastal,Cloudy
W2431,31.0,83,8.5,99.0,partly cloudy,1003.78,2,Spring,2.5,mountain,Rainy
W1148,33.0,67,2.5,13.0,clear,1024.45,10,Autumn,5.5,inland,Sunny
W234,14.0,68,11.5,11.0,overcast,1012.85,2,Winter,6.5,coastal,Cloudy
W8675,23.0,51,14.0,35.0,overcast,1008.02,2,Spring,5.5,inland,Cloudy
W5517,19.0,64,14.5,48.0,partly cloudy,1004.4,2,Summer,6.5,mountain,Cloudy
W10105,42.0,63,9.0,92.0,partly cloudy,804.51,14,Autumn,16.0,coastal,Cloudy
W2422,65.0,81,7.5,77.0,clear,1010.83,11,Winter,7.5,coastal,Sunny
W2603,20.0,59,10.0,16.0,partly cloudy,1015.12,10,Summer,9.5,mountain,Sunny
W368,28.0,51,6.5,8.0,partly cloudy,1011.58,10,Autumn,8.5,mountain,Sunny
W2446,0.0,89,9.5,87.0,partly cloudy,996.6,1,Winter,2.0,mountain,Snowy
W4923,16.0,79,10.0,54.0,overcast,995.59,0,Summer,1.5,coastal,Rainy
W6138,27.0,22,8.5,10.0,clear,1023.11,5,Summer,6.5,coastal,Sunny
W8172,29.0,86,6.5,54.0,overcast,1003.15,3,Autumn,2.5,mountain,Rainy
W887,82.0,74,19.5,81.0,partly cloudy,1022.21,10,Spring,9.0,coastal,Sunny
W6967,27.0,61,8.0,78.0,overcast,991.21,0,Spring,3.5,coastal,Rainy
W12718,41.0,43,10.0,14.0,partly cloudy,1024.52,10,Spring,5.5,coastal,Sunny
W11659,29.0,57,8.5,6.0,clear,1015.04,6,Autumn,5.5,coastal,Sunny
W10001,48.0,38,10.0,98.0,overcast,972.02,12,Winter,20.0,coastal,Snowy
W13010,26.0,57,1.5,2.0,clear,1010.67,9,Summer,9.5,inland,Sunny
W11732,20.0,75,5.0,82.0,clear,1013.61,6,Autumn,7.0,coastal,Sunny
W3559,29.0,70,10.0,29.0,overcast,1004.78,4,Spring,7.5,inland,Cloudy
W6790,15.0,63,9.5,26.0,partly cloudy,1013.94,1,Winter,8.0,coastal,Cloudy
W12772,27.0,55,0.0,7.0,clear,1022.26,6,Summer,7.5,mountain,Sunny
W10231,27.0,95,14.0,77.0,partly cloudy,1019.13,7,Spring,9.0,inland,Cloudy
W9829,52.0,71,14.5,88.0,partly cloudy,1007.13,11,Autumn,7.0,inland,Cloudy
W8352,29.0,80,20.0,109.0,overcast,1010.95,10,Spring,0.5,mountain,Rainy
W11485,23.0,76,23.0,104.0,overcast,1017.75,10,Summer,4.5,coastal,Cloudy
W10570,11.0,63,7.5,90.0,overcast,1004.18,0,Summer,2.0,coastal,Rainy
W1141,17.0,63,4.5,35.0,overcast,1014.36,3,Summer,7.5,mountain,Cloudy
W9066,43.0,38,9.0,3.0,partly cloudy,1019.92,6,Autumn,10.0,coastal,Sunny
W2258,-7.0,89,6.0,76.0,overcast,998.16,0,Winter,1.5,inland,Snowy
W2723,15.0,91,19.5,77.0,overcast,1017.27,1,Autumn,1.0,mountain,Rainy
W8020,42.0,45,7.0,17.0,clear,1011.0,8,Summer,5.5,coastal,Sunny
W9256,29.0,58,8.5,13.0,clear,1013.44,5,Spring,7.5,coastal,Sunny
W9400,-3.0,24,11.0,95.0,overcast,954.12,6,Spring,19.5,inland,Rainy
W12840,-12.0,85,14.0,93.0,overcast,991.93,14,Winter,1.5,mountain,Snowy
W976,26.0,61,13.5,73.0,partly cloudy,995.23,2,Autumn,2.0,inland,Rainy
W395,29.0,61,14.0,33.0,overcast,1004.54,3,Autumn,5.5,coastal,Cloudy
W11362,26.0,60,14.0,32.0,partly cloudy,1018.45,4,Spring,7.0,inland,Cloudy
W8738,26.0,49,6.0,2.0,partly cloudy,1017.39,9,Spring,8.0,coastal,Sunny
W12658,-7.0,83,17.5,65.0,overcast,980.32,0,Winter,3.5,inland,Snowy
W1498,36.0,26,9.0,5.0,clear,1016.29,6,Winter,6.0,coastal,Sunny
W462,29.0,55,7.0,20.0,overcast,1019.91,4,Spring,5.5,inland,Cloudy
W5599,33.0,63,12.5,25.0,partly cloudy,1009.31,4,Winter,6.0,mountain,Cloudy
W10611,26.0,54,14.0,23.0,partly cloudy,1008.44,2,Autumn,7.0,mountain,Cloudy
W1010,22.0,86,12.0,65.0,partly cloudy,999.86,1,Summer,3.5,mountain,Rainy
W12778,30.0,76,14.5,25.0,partly cloudy,1015.22,2,Spring,8.5,mountain,Cloudy
W6505,7.0,37,14.5,84.0,cloudy,816.07,1,Spring,2.0,mountain,Cloudy
W3311,12.0,73,13.5,33.0,partly cloudy,1005.12,3,Spring,6.5,inland,Cloudy
W7681,5.0,43,4.0,76.0,partly cloudy,1020.93,6,Winter,3.0,coastal,Cloudy
W1852,25.0,68,3.5,6.0,clear,1016.07,11,Spring,8.0,inland,Sunny
W9994,17.0,88,14.5,73.0,overcast,997.35,3,Autumn,2.5,mountain,Rainy
W6625,14.0,78,0.5,15.0,partly cloudy,1001.76,2,Autumn,6.0,coastal,Cloudy
W1648,53.0,90,16.5,78.0,partly cloudy,1014.31,12,Winter,3.0,coastal,Cloudy
W12094,13.0,98,6.0,63.0,overcast,1009.32,2,Summer,3.5,inland,Rainy
W5213,-10.0,65,5.5,88.0,overcast,987.23,1,Winter,1.5,mountain,Snowy
W1909,10.0,70,17.0,57.0,partly cloudy,994.93,3,Autumn,5.0,mountain,Rainy
W8269,59.0,87,7.0,80.0,partly cloudy,1026.08,1,Autumn,7.5,inland,Sunny
W7711,26.0,74,14.5,38.0,partly cloudy,1004.08,4,Spring,8.0,mountain,Cloudy
W9534,26.0,62,15.5,85.0,overcast,1018.07,0,Winter,3.5,coastal,Rainy
W4645,-16.0,20,3.5,35.0,overcast,1029.27,6,Summer,14.5,coastal,Sunny
W5110,14.0,64,3.0,46.0,partly cloudy,1006.65,4,Winter,8.5,mountain,Cloudy
W10877,28.0,79,10.0,41.0,partly cloudy,1008.49,1,Summer,8.0,coastal,Cloudy
W7817,34.0,46,8.0,15.0,clear,1015.87,10,Winter,5.5,coastal,Sunny
W7969,17.0,72,7.5,28.0,partly cloudy,1015.34,3,Winter,5.5,mountain,Cloudy
W10271,12.0,33,12.0,44.0,partly cloudy,1166.34,6,Winter,18.5,coastal,Rainy
W2436,27.0,33,7.0,83.0,cloudy,1194.57,1,Winter,8.0,inland,Rainy
W1461,27.0,57,9.0,8.0,clear,1012.13,11,Summer,6.0,mountain,Sunny
W389,39.0,24,5.5,9.0,partly cloudy,1025.3,9,Winter,7.0,coastal,Sunny
W3393,30.0,73,13.0,78.0,partly cloudy,999.13,0,Summer,2.5,coastal,Rainy
W9102,43.0,61,2.0,18.0,clear,1013.74,8,Winter,7.0,inland,Sunny
W4790,44.0,65,1.0,16.0,partly cloudy,1014.97,10,Winter,5.5,mountain,Sunny
W2950,30.0,66,4.0,9.0,partly cloudy,1020.44,5,Winter,10.0,mountain,Sunny
W2079,35.0,20,9.5,10.0,clear,1017.75,9,Winter,6.5,coastal,Sunny
W5132,3.0,91,7.0,98.0,partly cloudy,996.67,1,Winter,5.5,inland,Snowy
W6006,28.0,70,8.0,14.0,partly cloudy,1019.09,3,Spring,5.5,mountain,Cloudy
W4751,20.0,58,7.0,30.0,overcast,1000.77,3,Spring,8.0,inland,Cloudy
W2055,24.0,68,9.5,77.0,partly cloudy,1002.0,1,Autumn,3.5,coastal,Rainy
W8895,24.0,52,11.5,49.0,partly cloudy,1019.99,2,Winter,6.0,mountain,Cloudy
W4107,27.0,98,14.5,84.0,overcast,999.97,1,Spring,3.0,mountain,Rainy
W2383,34.0,29,2.5,4.0,clear,1029.35,7,Winter,7.0,inland,Sunny
W4657,4.0,76,6.0,85.0,overcast,997.02,1,Winter,4.0,inland,Snowy
W8438,27.0,24,6.5,4.0,clear,1028.18,8,Autumn,5.5,inland,Sunny
W8088,17.0,79,30.5,83.0,overcast,995.98,13,Spring,1.5,mountain,Rainy
W7359,42.0,57,7.0,19.0,partly cloudy,1015.62,10,Spring,9.0,inland,Sunny
W12132,18.0,57,11.0,41.0,partly cloudy,1018.1,3,Spring,9.0,coastal,Cloudy
W9578,24.0,87,19.5,68.0,overcast,998.14,1,Winter,1.0,coastal,Rainy
W7691,34.0,30,0.5,1.0,clear,1018.1,10,Autumn,8.5,mountain,Sunny
W1949,40.0,54,7.5,5.0,clear,1016.0,10,Spring,6.0,mountain,Sunny
W12660,41.0,77,14.0,21.0,overcast,850.62,1,Winter,1.5,coastal,Cloudy
W3992,32.0,96,6.5,63.0,overcast,1014.93,2,Spring,2.5,inland,Rainy
W8365,32.0,72,9.5,51.0,partly cloudy,991.03,1,Spring,2.0,inland,Rainy
W5960,11.0,84,35.5,86.0,partly cloudy,1015.27,8,Winter,0.5,mountain,Rainy
W2613,-4.0,69,14.5,52.0,partly cloudy,982.79,0,Winter,4.5,mountain,Snowy
W1735,34.0,76,2.5,41.0,overcast,1001.27,3,Winter,8.0,mountain,Cloudy
W10516,64.0,95,25.0,108.0,partly cloudy,1002.57,5,Autumn,5.5,mountain,Cloudy
W3558,27.0,66,8.5,23.0,overcast,1017.97,4,Spring,7.5,coastal,Cloudy
W6121,10.0,55,3.5,29.0,partly cloudy,1019.41,3,Summer,7.0,coastal,Cloudy
W10623,16.0,97,19.0,59.0,overcast,1005.12,3,Summer,1.0,inland,Rainy
W396,9.0,108,27.5,103.0,partly cloudy,1019.52,10,Spring,3.0,coastal,Cloudy
W12996,30.0,52,8.5,5.0,clear,1018.21,6,Autumn,8.0,inland,Sunny
W10062,-1.0,61,6.5,67.0,overcast,988.82,0,Winter,3.0,mountain,Snowy
W1962,42.0,103,2.0,80.0,overcast,1015.23,6,Winter,5.5,mountain,Cloudy
W9134,23.0,77,12.0,75.0,partly cloudy,1010.93,9,Summer,0.5,mountain,Rainy
W1385,12.0,50,3.5,25.0,overcast,1016.78,1,Summer,6.0,inland,Cloudy
W7386,13.0,59,5.0,24.0,overcast,1007.69,1,Summer,7.5,inland,Cloudy
W8167,42.0,66,0.5,15.0,clear,1014.67,5,Summer,5.5,mountain,Sunny
W4975,27.0,71,12.0,38.0,partly cloudy,1015.5,2,Summer,6.0,mountain,Cloudy
W11603,28.0,31,2.5,6.0,clear,1027.87,5,Spring,7.5,inland,Sunny
W4329,8.0,27,1.5,15.0,cloudy,866.73,0,Winter,13.5,mountain,Cloudy
W5539,36.0,65,7.5,1.0,clear,1026.61,8,Spring,9.5,mountain,Sunny
W1878,23.0,57,1.0,14.0,clear,1018.4,11,Spring,9.0,inland,Sunny
W10021,22.0,50,4.0,18.0,overcast,1011.34,1,Winter,7.5,inland,Cloudy
W6079,21.0,94,13.5,81.0,overcast,1006.73,3,Autumn,2.0,coastal,Rainy
W11817,37.0,66,9.5,90.0,overcast,998.62,8,Summer,3.5,coastal,Cloudy
W330,42.0,28,8.0,1.0,partly cloudy,1019.49,9,Spring,6.5,mountain,Sunny
W8593,41.0,47,8.5,6.0,clear,1017.64,8,Spring,5.5,inland,Sunny
W9451,0.0,78,11.0,58.0,overcast,987.61,0,Winter,4.5,mountain,Snowy
W8504,22.0,81,17.0,83.0,overcast,1014.86,1,Winter,1.5,inland,Rainy
W9825,30.0,66,5.5,7.0,clear,1015.27,8,Summer,6.0,mountain,Sunny
W3549,2.0,71,10.0,59.0,overcast,997.45,0,Winter,2.5,mountain,Snowy
W1261,23.0,56,13.0,16.0,partly cloudy,1015.31,3,Summer,7.0,coastal,Cloudy
W3369,11.0,44,2.5,65.0,overcast,966.42,6,Spring,4.0,coastal,Cloudy
